,景区名称,地区,景区等级,经度BD,纬度BD,经度BD_wgs84,纬度BD_wgs84
10413,珠街银宝传统古村落景区,云南,1A,103.882798,25.51861475,103.8743681,25.51596445
10414,珠街子原传统古村落景区,云南,1A,101.5600092,25.04217935,101.5521049,25.0393374
10415,木老元哈寨景区,云南,1A,99.29758424,24.71887172,99.29010876,24.71611849
10416,摆榔尖山景区,云南,1A,99.30534596,24.61880677,99.29782806,24.61606786
10417,旧城清水景区,云南,1A,98.06058099,24.67330406,98.05368878,24.66996564
10418,水寨平坡景区,云南,1A,99.36737431,25.28474767,99.35985735,25.28126764
10419,蒲缥塘子沟景区,云南,5A,99.01337933,25.02776319,99.00626541,25.02444564
10420,布达拉宫,西藏,5A,91.12503814,29.66034555,91.11692732,29.65716667
10421,大昭寺,西藏,5A,91.13955709,29.65597912,91.13142246,29.65295527
10422,扎什伦布寺,西藏,5A,88.87854539,29.27102068,88.86994393,29.26849816
10423,巴松措,西藏,4A,93.97433899,30.01409327,93.96684958,30.01074377
10424,哲蚌寺,西藏,4A,91.05570764,29.67924372,91.04767933,29.67599645
10425,牦牛博物馆,西藏,4A,91.09470101,29.62641801,91.08673338,29.62288411
10426,罗布林卡,西藏,4A,91.09896644,29.65779911,91.09095884,29.65427839
10427,珠穆朗玛国家公园,西藏,4A,87.08814534,28.59276081,87.07905471,28.59027099
10428,萨迦古城景区,西藏,4A,94.74008487,29.70483635,94.7325586,29.70193685
10429,萨迦寺景区,西藏,4A,88.02696084,28.90787618,88.01792499,28.90546081
10430,雅鲁藏布大峡谷旅游区,西藏,4A,94.94443302,29.61902299,94.93721367,29.61586166
10431,南伊沟景区,西藏,4A,94.20258601,29.191046,94.19505106,29.18779446
10432,鲁朗景区,西藏,4A,94.74008487,29.70483635,94.7325586,29.70193685
10433,桑耶景区,西藏,4A,91.51048253,29.32929865,91.50257018,29.32659421
10434,芒康盐井旅游景区,西藏,4A,98.61626631,29.02931832,98.60954464,29.02665948
10435,神山圣湖景区,西藏,3A,94.37601799,29.65718803,94.3682562,29.65410466
10436,娘热民俗风情园,西藏,3A,91.11282558,29.71436987,91.10478242,29.71100955
10437,堆龙旭日牧区生态民俗园,西藏,3A,91.00184946,29.59787947,90.99400295,29.59487425
10438,尼木吞巴,西藏,3A,90.2922942,29.33556557,90.28413476,29.33277002
10439,城关区净土智昭产业园区,西藏,3A,91.2612023,29.64566303,91.25325573,29.64281121
10440,秀色才纳,西藏,3A,90.95554406,29.44619196,90.94791338,29.44305611
10441,兵器博物馆,西藏,3A,91.66833798,29.76993197,91.6607332,29.76674196
10442,藏草宜生,西藏,3A,91.02407354,29.64115485,91.01607923,29.63826448
10443,亚东多情湖旅游风景区,西藏,3A,89.36529968,28.1430709,89.35637492,28.14069566
10444,雍泽绿观相湖景区,西藏,3A,88.89752955,29.26748949,88.88902208,29.26475617
10445,卡若拉冰川,西藏,3A,90.17238586,28.90184471,90.16407157,28.89929896
10446,吉甫峡谷,西藏,3A,85.3413291,28.377145,85.33253037,28.3745229
10447,嘎布久噶生态民俗村,西藏,3A,88.90494335,29.25382965,88.89647406,29.25100926
10448,扎西吉培寺,西藏,3A,90.89010152,30.7781409,90.88237021,30.7752054
10449,东嘎寺,西藏,3A,88.96239637,27.52382989,88.95379056,27.52157565
10450,夏鲁寺,西藏,3A,89.00159492,29.12984601,88.99282452,29.12724634
10451,热拉雍仲林寺,西藏,3A,89.65660327,29.35795697,89.6482385,29.35488906
10452,强钦寺,西藏,3A,89.84861374,29.23838783,89.84027565,29.23572142
10453,彭措林寺,西藏,3A,88.01110206,29.37320742,88.00212906,29.37042101
10454,帕拉庄园,西藏,3A,89.58208775,28.90546328,89.57357793,28.90326296
10455,帕巴寺,西藏,3A,85.33703691,28.39836499,85.32827917,28.39571878
10456,纳唐寺,西藏,3A,88.77155154,29.19738746,88.76279215,29.19459784
10457,拉孜曲德寺,西藏,3A,87.69702355,29.16197601,87.68808648,29.15921365
10458,甘丹曲果林寺,西藏,3A,91.26569203,29.8994206,91.25772241,29.89654337
10459,恩贡寺,西藏,3A,87.35059608,28.5882922,87.34153333,28.58556983
10460,俄尔寺,西藏,3A,88.83395296,29.12202406,88.82535885,29.11928623
10461,昂仁日吾其金塔铁索桥景区,西藏,3A,86.62579783,29.19419826,86.61742227,29.19141956
10462,昂仁曲德寺,西藏,3A,87.24394502,29.29960364,87.23508064,29.29643033
10463,宗噶雅江秘境生态度假村,西藏,3A,91.12329291,29.65906897,91.11518905,29.65586633
10464,卡嘎温泉旅游小镇,西藏,3A,88.24543098,29.44888399,88.23655768,29.44599155
10465,乃堆拉杜鹃花海景区,西藏,3A,94.74216004,29.649207,94.73462879,29.64632606
10466,阿布入寺景区,西藏,3A,87.76788881,28.36897808,87.75885306,28.36676643
10467,羌姆石窟景区,西藏,3A,87.97341401,28.138223,87.9646935,28.13571042
10468,美女湖景区,西藏,3A,90.63401698,29.18649706,90.62633036,29.18375254
10469,野人谷景区,西藏,3A,91.67219396,28.749919,91.66461988,28.74726797
10470,多布扎湖景区,西藏,3A,85.78896884,28.78374225,85.78036177,28.78110398
10471,曲果德庆林寺、贡巴强桑旦曲布寺景区,西藏,3A,87.75135568,28.19315577,87.74241535,28.19073908
10472,琼孜乡牧村土林景区,西藏,3A,88.127651,28.10849804,88.11855934,28.10610051
10473,卡定天佛瀑布景区,西藏,3A,94.17653425,29.76244541,94.16885752,29.75917422
10474,千年核桃王景区,西藏,3A,94.34994396,29.70460099,94.34233445,29.70121491
10475,尼洋阁景区,西藏,3A,94.37612705,29.61716186,94.36839539,29.61409876
10476,勒布沟,西藏,3A,91.82073883,27.92465079,91.81321492,27.92208424
10477, 羊卓雍措,西藏,3A,90.62588291,29.19701927,90.61823567,29.19416648
10478,雍布拉康   ,西藏,3A,91.810393,29.146253,91.8028465,29.14318308
10479,敏珠林寺,西藏,3A,91.41082451,29.18527475,91.40273063,29.18228465
10480,拉加里王宫,西藏,3A,92.20236399,29.06885361,92.19475342,29.06608014
10481,昌珠寺,西藏,3A,91.77975328,29.19674031,91.77203877,29.19380455
10482,强巴林寺景区,西藏,3A,97.18457368,31.14731696,97.17758919,31.14353506
10483,查杰玛大殿景区,西藏,3A,96.51006931,31.37517859,96.5032527,31.3714261
10484,扎日南木措自然风光景区,西藏,3A,85.1539433,31.02059293,85.14494156,31.01734742
10485,班公湖,西藏,3A,79.81814682,33.45302106,79.80973076,33.44905859
10486,托林寺,西藏,3A,79.80539887,31.49044194,79.79696725,31.48679429
10487,穹隆银城,西藏,3A,80.56379097,31.07166016,80.55544005,31.06860028
10488,皮央东嘎,西藏,3A,79.80848869,31.68535255,79.80007493,31.6817131
10489,科迦寺,西藏,2A,81.27578612,30.20010132,81.26683052,30.19708107
10490,思金拉措湖,西藏,2A,92.37666903,29.78667599,92.36899444,29.78335034
10491,仓姑寺,西藏,2A,91.14282791,29.65374188,91.13469609,29.65073646
10492,擦擦文化展览馆,西藏,2A,91.16461604,29.70995601,91.15656996,29.70686952
10493,奇圣土特产品有限公司,西藏,2A,91.02402701,29.64476898,91.01602927,29.64187662
10494,甘露藏药工业园,西藏,2A,91.09752969,29.66366343,91.0895222,29.66012856
10495,德仲温泉,西藏,2A,92.18245602,30.1168752,92.17489066,30.11345053
10496,达普天文历算台,西藏,2A,91.37054279,29.83304439,91.36245132,29.82993021
10497,扎桑寺,西藏,2A,86.97267302,29.34599806,86.96398611,29.34321456
10498,真桑寺,西藏,2A,89.23466576,28.09506874,89.22584462,28.0929224
10499,色吾寺,西藏,2A,84.768082,28.66480075,84.75944744,28.66253116
10500,色热珠德寺,西藏,2A,89.346526,29.09891438,89.33756326,29.09627473
10501,桑珠曲顶寺,西藏,2A,88.90663899,29.25153806,88.89817629,29.24869838
10502,日嘉寺,西藏,2A,87.51030779,28.64498855,87.50136243,28.6424764
10503,欧曲山,西藏,2A,91.66497257,28.35578419,91.65736818,28.35337828
10504,南尼寺（乃宁寺）,西藏,2A,89.65733988,28.82632099,89.64895584,28.82363805
10505,岗坚寺,西藏,2A,88.59762405,29.17425919,88.58909835,29.17161974
10506,藏扎寺,西藏,2A,90.98635791,29.6211895,90.97864055,29.618012
10507,参卓林寺,西藏,2A,89.1840943,29.21876267,89.17528891,29.21563886
10508,宗贡布,西藏,2A,91.31690353,29.3765766,91.30907569,29.3732757
10509,哲古湖,西藏,2A,91.64605758,28.86746205,91.63841222,28.86511869
10510,扎央宗,西藏,2A,91.25966197,29.39657902,91.2517322,29.393822
10511,卡久寺,西藏,2A,91.12935396,28.116535,91.12125963,28.11412971
10512,卓玛朗措湖景区,西藏,2A,95.83566501,30.74310585,95.82839498,30.74011164
10513,伊日峡谷景区,西藏,2A,92.34711065,29.23238114,92.33942878,29.22961625
10514,然乌湖景区,西藏,2A,96.75818703,29.50905481,96.75139622,29.50594454
10515,美玉草原景区,西藏,2A,97.42366946,30.17222154,97.41652001,30.16870464
10516,莽措湖景区,西藏,2A,94.39930099,29.714167,94.39154687,29.71103829
10517,吉荣峡谷景区,西藏,2A,98.47913244,31.49029291,98.47202296,31.48672283
10518,孜珠寺景区,西藏,2A,95.86642704,31.2457759,95.85936144,31.24217023
10519,多拉神山景区,西藏,2A,96.95690911,30.06790622,96.95030017,30.06456552
10520,嘎玛特色文化走廊景区,西藏,2A,91.12501792,29.67268696,91.11690114,29.66950319
10521,尼果寺景区,西藏,1A,90.47891429,29.1473127,90.47098574,29.14414743
10522,卓玛拉康,西藏,1A,90.95547444,29.53546305,90.9478497,29.53229148
10523,孜东曲德寺,西藏,1A,87.69702355,29.16197601,87.68808648,29.15921365
10524,杂布寺,西藏,1A,88.87857045,29.27079501,88.86996926,29.26827252
10525,雄雄寺,西藏,1A,89.00159492,29.12984601,88.99282452,29.12724634
10526,索布寺,西藏,1A,88.86555472,29.8809952,88.85689249,29.87829911
10527,森都寺,西藏,1A,91.810393,29.146253,91.8028465,29.14318308
10528,色多坚寺,西藏,1A,88.78809015,29.37091665,88.77945134,29.36781917
10529,热龙寺,西藏,1A,90.10735241,28.83621191,90.09896485,28.83327897
10530,帕索寺,西藏,1A,89.56825421,29.28456707,89.55972559,29.28195184
10531,拉扎寺,西藏,1A,86.57455282,29.49445952,86.56610003,29.49183784
10532,坚白寺,西藏,1A,88.87854539,29.27102068,88.86994393,29.26849816
10533,年木巴钦皓寺,西藏,1A,87.30171559,27.98217125,87.2926511,27.98000959
10534,达那土登寺,西藏,1A,88.57496475,29.41058099,88.56649896,29.40751617
10535,达那寺景点,西藏,5A,90.98386511,29.62094413,90.97616558,29.61774435
10536,秦始皇帝陵博物院,陕西,5A,109.2891975,34.39220273,109.2775746,34.38768022
10537,陕西华清宫文化旅游景区,陕西,5A,109.2216189,34.36403447,109.2101229,34.35916576
10538,西安大雁塔-大唐芙蓉园景区,陕西,5A,108.9807244,34.2189487,108.9695261,34.21423528
10539,西安城墙·碑林历史文化景区,陕西,5A,108.9322891,34.26542434,108.9211493,34.2611069
10540,法门文化景区,陕西,5A,107.908118,34.440763,107.8971237,34.43618182
10541,太白山旅游景区,陕西,5A,107.8216508,34.06174491,107.8103948,34.05765438
10542,华山景区,陕西,5A,110.073028,34.49764651,110.0611165,34.49271502
10543,延安革命纪念地景区,陕西,5A,109.4840345,36.61493648,109.4720383,36.6089144
10544,黄帝陵景区,陕西,5A,109.2763202,35.59133533,109.2645576,35.58589822
10545,金丝峡景区,陕西,4A,110.573171,33.36025309,110.5615364,33.35637811
10546,陕西历史博物馆,陕西,4A,108.9614953,34.23052254,108.9503841,34.22577624
10547,陕西翠华山国家地质公园,陕西,4A,109.0180866,33.97914656,109.0065834,33.9749224
10548,曲江海洋极地公园,陕西,4A,108.9869599,34.22138596,108.9757082,34.21673731
10549,陕西太平国家森林公园,陕西,4A,108.6513416,33.91341232,108.6402995,33.90932479
10550,西安秦岭野生动物园,陕西,4A,108.873825,34.05345907,108.862781,34.04908464
10551,西安大唐西市文化景区,陕西,4A,108.9129736,34.25068453,108.9017744,34.24661777
10552,西安关中民俗艺术博物院,陕西,4A,108.9805376,34.03323546,108.9693744,34.02857814
10553,西安半坡博物馆,陕西,4A,109.05967,34.27920702,109.048119,34.27444703
10554,西安博物院（小雁塔）,陕西,4A,108.9484963,34.24548368,108.9373865,34.24088219
10555,大明宫国家遗址公园,陕西,4A,108.969898,34.29863405,108.958791,34.29384638
10556,西安世博园,陕西,4A,109.0675889,34.32886211,109.0560357,34.32393594
10557,西安曲江楼观道文化展示区,陕西,4A,108.341124,34.08259007,108.3298999,34.07791338
10558,西安汉城湖景区,陕西,4A,108.926141,34.32645705,108.9149765,34.32221634
10559,西安市黑河旅游景区,陕西,4A,107.8723991,33.90020576,107.8614262,33.89567882
10560,西安浐灞国家湿地公园,陕西,4A,109.012096,34.42564901,109.0006265,34.42123457
10561,西安市王顺山景区,陕西,4A,109.4898834,34.09606019,109.4781138,34.09170219
10562,西安金龙峡风景区,陕西,4A,108.6490277,34.01492495,108.6379744,34.01078426
10563,朱雀国家森林公园,陕西,4A,108.5878586,33.78960757,108.5770132,33.78517265
10564,陕西自然博物馆,陕西,4A,108.9530256,34.20213514,108.9419446,34.19749027
10565,周至水街沙沙河景区,陕西,4A,108.2170851,34.14374775,108.2059026,34.13920175
10566,白鹿原影视城景区,陕西,4A,109.2852546,34.08160369,109.273646,34.07726215
10567,白鹿原·白鹿仓景区,陕西,4A,109.1208588,34.22399643,109.1091571,34.21933727
10568,岐山周文化景区,陕西,4A,107.606951,34.48094797,107.5957897,34.47663111
10569,凤凰湖景区,陕西,4A,106.532775,33.91888611,106.522211,33.91460351
10570,通天河景区,陕西,4A,106.6056072,34.20156368,106.5950771,34.1974005
10571,中华石鼓园,陕西,4A,107.2014909,34.35594196,107.1902211,34.35139628
10572,红河谷景区,陕西,4A,107.7542308,34.11159416,107.7430178,34.10683936
10573,关山草原景区,陕西,4A,106.5704474,34.72812969,106.5599988,34.72313712
10574,青峰峡景区,陕西,4A,107.4436546,34.02149519,107.4321716,34.01699095
10575,消灾寺景区,陕西,4A,106.6287662,33.95969506,106.618172,33.95575207
10576,龙门洞景区,陕西,4A,106.6752938,35.05269499,106.6646778,35.0473437
10577,九成宫景区,陕西,4A,107.794725,34.68434998,107.7834524,34.6795313
10578,大水川旅游景区,陕西,4A,106.75966,34.547888,106.7487555,34.54345773
10579,金台太极源文化景区,陕西,4A,107.1590272,34.3831431,107.1478279,34.37813141
10580,九龙山景区,陕西,4A,106.840538,34.43177098,106.8297633,34.42734211
10581,扶眉战役纪念馆,陕西,4A,107.84364,34.28060308,107.8324515,34.27637221
10582,乾陵博物馆,陕西,4A,108.245745,34.565928,108.2346687,34.56087838
10583,茂陵博物馆,陕西,4A,108.5929135,34.34476593,108.5820294,34.3401063
10584,马栏革命旧址,陕西,4A,108.62705,35.26611055,108.6160769,35.26069014
10585,袁家村关中印象体验地,陕西,4A,108.5453696,34.59599213,108.5342039,34.59166737
10586,马嵬驿民俗文化体验园,陕西,4A,108.3866685,34.3288513,108.3753648,34.3239365
10587,郑国渠旅游景区,陕西,4A,108.604774,34.64684997,108.5939245,34.64191948
10588,云集生态园,陕西,4A,108.0177508,34.77349933,108.0065556,34.7682964
10589,侍郎湖景区,陕西,4A,107.9403512,34.9020974,107.9291722,34.89753282
10590,咀头休闲体验地,陕西,4A,108.666875,34.77513597,108.655705,34.77066436
10591,咸阳湖景区,陕西,4A,108.7242724,34.33650119,108.7131742,34.33160472
10592,玉华宫景区,陕西,4A,108.9207879,35.33014211,108.9095105,35.3250466
10593,药王山景区,陕西,4A,109.0109028,34.91252673,108.9993961,34.90767028
10594,照金-香山景区,陕西,4A,108.743032,35.13683993,108.7318347,35.1313246
10595,动漫花溪谷景区,陕西,4A,109.121413,35.39169191,109.1096316,35.38603021
10596, 同州湖,陕西,4A,109.951255,34.77717596,109.9397262,34.77229235
10597,洽川景区,陕西,4A,110.351495,35.14951015,110.3394345,35.14435159
10598,林皋慢城旅游景区,陕西,4A,109.4179777,35.17197722,109.4060558,35.16640316
10599,尧头窑文化旅游生态园区,陕西,4A,109.849027,35.16092791,109.8373281,35.15589127
10600,蒲城桥陵景区,陕西,4A,109.48034,34.98678443,109.468517,34.98161188
10601,渭南葡萄产业园,陕西,4A,109.4771213,34.51638265,109.4653582,34.51160251
10602,陶艺村景区,陕西,4A,109.1866904,34.77638951,109.1751296,34.77122072
10603,少华山国家森林公园,陕西,4A,109.840223,34.49470003,109.8285925,34.49016517
10604,丰图义仓,陕西,4A,110.1264229,34.79061879,110.1144189,34.78565264
10605,渭华起义纪念馆,陕西,4A,109.6730808,34.40375823,109.6615943,34.39897574
10606,壶口瀑布景区,陕西,4A,110.47329,36.07728591,110.4611266,36.07159546
10607,黄陵国家森公园景区,陕西,4A,108.945511,35.58025699,108.9342975,35.57455734
10608,延川县黄河乾坤湾景区,陕西,4A,110.4213741,36.72541946,110.4092319,36.71883815
10609,黄龙山景区,陕西,4A,110.001757,35.93290586,109.9898297,35.92728
10610,佳县白云山景区,陕西,4A,110.514802,38.00987402,110.5027725,38.00304685
10611,红碱淖旅游景区,陕西,4A,109.951369,39.09387212,109.9394233,39.0871292
10612,榆阳区黑龙潭景区,陕西,4A,110.148595,37.83276104,110.1364087,37.82579797
10613,张良庙-紫柏山,陕西,4A,106.930686,33.62066213,106.9200759,33.61616523
